<DATE>;<TIME>;<LAST>;<VOL>;<ID>;<OPER>
30/10/20;09:00:00;78.6620000;78.9188000;78.6170000;78.8270000;1684
30/10/20;10:00:00;78.8407000;79.1400000;78.7520000;79.0466000;2073
30/10/20;11:00:00;79.0474000;79.5392600;79.0474000;79.3119000;87047
30/10/20;12:00:00;79.3307000;79.3428100;78.9516000;78.9701000;114649
30/10/20;13:00:00;79.0125000;79.1241100;78.7140000;79.0738000;103521
30/10/20;14:00:00;79.0744000;79.3973300;79.0067000;79.1488000;81377
30/10/20;15:00:00;79.1851000;79.2859200;79.0548000;79.1850000;81529
30/10/20;16:00:00;79.1898100;79.2844000;78.9089000;79.0075000;85535
30/10/20;17:00:00;78.9940000;79.2381400;78.8424000;79.1327100;107778
30/10/20;18:00:00;79.1320000;79.3959400;79.0361000;79.3625000;106652
30/10/20;19:00:00;79.3625000;79.5098000;79.2214000;79.4458000;74765
30/10/20;20:00:00;79.4609600;79.4980000;79.2326000;79.3825000;69601
30/10/20;21:00:00;79.3412000;79.5697100;79.3250000;79.4103000;60747
30/10/20;22:00:00;79.4103000;79.5012100;79.3294000;79.4700000;53300
30/10/20;23:00:00;79.4750000;79.5953200;79.3949000;79.4323000;64246
31/10/20;00:00:00;79.4325000;79.7037000;79.2850000;79.4188000;16604
31/10/20;01:00:00;79.4249000;79.4680000;79.3963000;79.3972000;14
01/11/20;21:00:00;79.2850000;79.2850000;79.2850000;79.2850000;1
01/11/20;22:00:00;78.7650000;78.7650000;78.5900000;78.6900000;4
01/11/20;23:00:00;79.4709000;79.4709000;79.4510000;79.4622000;6
02/11/20;00:00:00;79.2850000;79.2850000;79.2850000;79.2850000;1
02/11/20;01:00:00;79.3239000;79.3708000;78.8650000;79.3663000;23
02/11/20;02:00:00;79.2950000;79.5719000;78.9300000;79.0645000;127
02/11/20;03:00:00;79.2900000;79.5356000;78.9850000;79.3400000;206
02/11/20;04:00:00;79.3370000;79.5900000;79.1275000;79.5563000;397
02/11/20;05:00:00;79.5549000;79.6910000;79.4050000;79.5757000;629
02/11/20;06:00:00;79.4680000;79.7500000;79.2670000;79.2850000;741
02/11/20;07:00:00;79.2830000;79.6150000;79.2670000;79.3420000;224
02/11/20;08:00:00;79.3710000;79.6170000;79.2760000;79.5950000;233
02/11/20;09:00:00;79.3450000;79.9059000;79.2970000;79.8360000;888
02/11/20;10:00:00;79.8754000;80.0250000;79.8030000;79.8880000;1493
02/11/20;11:00:00;79.9144000;80.8099100;79.8800000;80.6434000;171247
02/11/20;12:00:00;80.6895100;80.9502100;80.3264000;80.3279000;201246
02/11/20;13:00:00;80.3752000;80.4935900;80.1512000;80.3630000;155741
02/11/20;14:00:00;80.3705100;80.5852900;80.2696000;80.4214000;124517
02/11/20;15:00:00;80.4217000;80.6000000;80.4138000;80.5500000;64335
02/11/20;16:00:00;80.5500000;80.5975000;80.3853000;80.5400000;59718
02/11/20;17:00:00;80.5375000;80.5440000;80.3041000;80.3102000;76819
02/11/20;18:00:00;80.3530000;80.5360000;80.2666000;80.4632000;68187
02/11/20;19:00:00;80.4750000;80.7820000;80.3884000;80.7275000;49405
02/11/20;20:00:00;80.7236000;80.8050000;80.4346000;80.4850000;46810
02/11/20;21:00:00;80.4850000;80.6466200;80.4270000;80.5730000;46706
02/11/20;22:00:00;80.5700000;80.7434300;80.5270000;80.7120000;39470
02/11/20;23:00:00;80.7130000;80.7301900;80.5076000;80.5725000;33019
03/11/20;00:00:00;80.5825000;80.5923700;80.4340000;80.4340000;20525
03/11/20;01:00:00;80.5012000;80.6050000;80.3280000;80.3560000;4195
03/11/20;02:00:00;80.4918000;80.6163000;80.2040000;80.5177000;31
03/11/20;03:00:00;80.4975000;80.6725000;80.1160000;80.5708000;328
03/11/20;04:00:00;80.1980000;80.5990000;80.1830000;80.4224000;478
03/11/20;05:00:00;80.3751000;80.6009000;80.1590000;80.5762000;570
03/11/20;06:00:00;80.1930000;80.6010000;80.0620000;80.5897000;270
03/11/20;07:00:00;80.2960000;80.6033000;80.1500000;80.5864000;257
03/11/20;08:00:00;80.5743000;80.5980000;80.1680000;80.5462000;689
03/11/20;09:00:00;80.2340000;80.5563000;80.1500000;80.2390000;1145
03/11/20;10:00:00;80.3820000;80.5950000;80.1470000;80.2710000;1570
03/11/20;11:00:00;80.3278000;80.3829100;79.8414000;79.8452000;132002
03/11/20;12:00:00;79.8468000;79.9411000;79.5989000;79.7475000;127244
03/11/20;13:00:00;79.7521000;79.8476100;79.4991000;79.5684000;117319
03/11/20;14:00:00;79.5683000;79.7500000;79.4874000;79.6650000;72027
03/11/20;15:00:00;79.6500000;79.6799000;79.1745000;79.2600000;71807
03/11/20;16:00:00;79.2600000;79.4558000;79.0978000;79.4187000;70372
03/11/20;17:00:00;79.4125000;79.5775300;79.1987000;79.5218000;83040
03/11/20;18:00:00;79.5216000;79.6697600;79.1571000;79.2900000;78802
03/11/20;19:00:00;79.2971000;79.3410000;79.1200000;79.2118000;57145
03/11/20;20:00:00;79.2200000;79.2321100;79.0022000;79.0720400;53430
03/11/20;21:00:00;79.0680000;79.2775900;79.0077000;79.2250000;34115
03/11/20;22:00:00;79.2250000;79.4083100;79.1370000;79.3800000;32388
03/11/20;23:00:00;79.3800000;79.5068900;79.3199000;79.4796000;30329
04/11/20;00:00:00;79.4925000;79.5446200;79.2170000;79.2220000;19359
04/11/20;01:00:00;79.2220000;79.4930000;78.9470000;79.1304000;1252
04/11/20;02:00:00;79.1279000;79.2442000;78.9500000;79.1559000;186
04/11/20;03:00:00;79.1556000;79.1680000;78.8780000;78.9110000;525
04/11/20;04:00:00;79.1278000;79.1996000;78.7990000;78.8300000;574
04/11/20;05:00:00;78.8300000;79.4650000;78.8300000;79.2512000;1167
04/11/20;06:00:00;79.2550000;80.0130000;78.9430000;79.5149000;1264
04/11/20;07:00:00;79.4929000;79.5147000;78.1170000;78.6370000;2281
04/11/20;08:00:00;78.8360000;78.9074000;78.2850000;78.7950000;1943
04/11/20;09:00:00;78.7950000;79.2800000;78.5070000;78.7484000;1577
04/11/20;10:00:00;78.5900000;78.8000000;78.4000000;78.5100000;2409
04/11/20;11:00:00;78.5850000;79.1354000;78.4800000;79.0239000;7058
04/11/20;12:00:00;79.0159000;79.3480000;78.9100000;79.1370000;7401
04/11/20;13:00:00;79.1500000;79.4780000;79.0370000;79.1200000;6340
04/11/20;14:00:00;79.1467000;79.3500000;79.0050000;79.0464000;5303
04/11/20;15:00:00;79.0456000;79.1493000;78.8570000;79.0848000;4375
04/11/20;16:00:00;79.0970000;79.1004000;78.7055000;78.8446100;5424
04/11/20;17:00:00;78.8296000;79.0050000;78.7429000;78.9149000;4608
04/11/20;18:00:00;78.9450000;79.0750000;78.7693000;78.8177400;6233
04/11/20;19:00:00;78.8452000;78.8480000;78.1000000;78.1314000;8845
04/11/20;20:00:00;78.1332100;78.1700000;77.8946000;77.9120000;7972
04/11/20;21:00:00;77.9350000;77.9980000;77.7050000;77.7526000;5535
04/11/20;22:00:00;77.7642600;77.7849000;77.4400000;77.5090000;5737
04/11/20;23:00:00;77.5000000;77.5957000;77.4820000;77.5341000;4748
05/11/20;00:00:00;77.5341000;77.6020000;77.3850000;77.5170000;3561
05/11/20;01:00:00;77.5710000;77.6220000;77.3870000;77.4420000;993
05/11/20;02:00:00;77.5596000;77.6421000;77.4050000;77.4250000;367
05/11/20;03:00:00;77.5341000;77.6719000;77.4100000;77.4540000;791
05/11/20;04:00:00;77.5768000;77.6113000;77.4220000;77.4580000;1070
05/11/20;05:00:00;77.4970000;77.8059000;77.4360000;77.7093000;561
05/11/20;06:00:00;77.5240000;77.9742000;77.4970000;77.9433000;418
05/11/20;07:00:00;77.7410000;77.9630000;77.4950000;77.7370000;677
05/11/20;08:00:00;77.5620000;77.8000000;77.4900000;77.6040000;765
05/11/20;09:00:00;77.6040000;77.9100000;77.5990000;77.7130000;656
05/11/20;10:00:00;77.8322000;78.0333000;77.7130000;77.9620000;1285
05/11/20;11:00:00;78.0003000;78.7996100;78.0003000;78.5436000;94793
05/11/20;12:00:00;78.5562000;78.5994000;77.8236000;78.0350000;104185
05/11/20;13:00:00;78.0400100;78.1291100;77.6358000;77.6952000;89847
05/11/20;14:00:00;77.6891000;77.8095000;77.4705000;77.5856000;70923
05/11/20;15:00:00;77.5775000;77.7791000;77.4647000;77.6441100;86500
05/11/20;16:00:00;77.6441000;77.7580000;77.4392000;77.5570000;67686
05/11/20;17:00:00;77.5475000;77.5802000;77.2692000;77.4525000;76742
05/11/20;18:00:00;77.4635100;77.5459300;77.1128000;77.2270000;132321
05/11/20;19:00:00;77.2261700;77.2273800;76.8083000;76.8114000;79316
05/11/20;20:00:00;76.8500000;77.0690000;76.7281000;76.9048000;60645
05/11/20;21:00:00;76.9150000;77.0230000;76.8074000;76.9040100;44828
05/11/20;22:00:00;76.9040100;77.0329000;76.7918000;76.8880000;33587
05/11/20;23:00:00;76.9720000;76.9850000;76.7830000;76.8480000;51230
06/11/20;00:00:00;76.8460000;77.0190000;76.7622000;76.8340000;27263
06/11/20;01:00:00;76.8500000;76.9220000;76.6370000;76.7280000;916
06/11/20;02:00:00;76.8211000;76.8647000;76.4480000;76.7657000;125
06/11/20;03:00:00;76.7477000;76.9673000;76.3540000;76.7360000;981
06/11/20;04:00:00;76.7360000;76.9850000;76.6820000;76.7270000;339
06/11/20;05:00:00;76.7270000;76.9650000;76.6910000;76.9116000;376
06/11/20;06:00:00;76.7370000;77.0027000;76.6800000;76.9030000;398
06/11/20;07:00:00;76.9622000;77.0410000;76.8010000;77.0356000;400
06/11/20;08:00:00;77.0354000;77.2775000;76.5600000;77.2170000;396
06/11/20;09:00:00;77.1180000;77.4975000;76.9270000;77.3120000;849
06/11/20;10:00:00;77.4034000;77.5270000;76.9950000;77.1500000;1597
06/11/20;11:00:00;77.2233000;77.3560000;76.9163000;77.1500000;102617
06/11/20;12:00:00;77.1611100;77.4784000;76.9700000;77.4650000;87984
06/11/20;13:00:00;77.4764100;77.6850000;77.3565000;77.5975000;102809
06/11/20;14:00:00;77.5996700;77.6343100;77.3106000;77.4295000;131461
06/11/20;15:00:00;77.4295000;77.5680000;77.2083000;77.4720000;89607
06/11/20;16:00:00;77.4675000;77.7932000;77.3305000;77.7136000;104877
06/11/20;17:00:00;77.7463000;77.9152600;77.4994000;77.6442000;121856
06/11/20;18:00:00;77.6575000;77.8130000;77.4097000;77.7275000;99286
06/11/20;19:00:00;77.7325100;77.8025000;77.2448000;77.3918000;99410
06/11/20;20:00:00;77.4500000;77.5180000;77.2440000;77.3313000;104217
06/11/20;21:00:00;77.3053000;77.5573000;77.3029000;77.3725000;97023
06/11/20;22:00:00;77.3797000;77.4642100;77.2806000;77.2847000;55066
06/11/20;23:00:00;77.2848000;77.4860000;77.2819000;77.3760000;70991
07/11/20;00:00:00;77.3760000;77.5230000;77.3330000;77.3330000;35662
07/11/20;01:00:00;77.4007000;78.4633000;77.2090000;77.4038000;802
07/11/20;02:00:00;77.2950000;77.4447000;77.2950000;77.4447000;12
07/11/20;03:00:00;77.2990000;77.2990000;77.2990000;77.2990000;2
08/11/20;21:00:00;77.4473000;77.4473000;77.4473000;77.4473000;6
08/11/20;22:00:00;77.6400000;77.6700000;77.6400000;77.6700000;2
08/11/20;23:00:00;77.3165000;77.5450000;77.3090000;77.3175000;8
09/11/20;00:00:00;77.3366000;77.6650000;77.2460000;77.4150000;19
09/11/20;01:00:00;77.2950000;77.4900000;77.2190000;77.4190000;27
09/11/20;02:00:00;77.2870000;77.6150000;77.2650000;77.4585000;133
09/11/20;03:00:00;77.4815000;77.6150000;77.2350000;77.2780000;403
09/11/20;04:00:00;77.2770000;77.4577000;77.2640000;77.2720000;483
09/11/20;05:00:00;77.2720000;77.5350000;77.2520000;77.2620000;543
09/11/20;06:00:00;77.4507000;77.5213000;77.1800000;77.2650000;401
09/11/20;07:00:00;77.2640000;77.4463000;77.2540000;77.2620000;141
09/11/20;08:00:00;77.2590000;77.4224000;77.1850000;77.2960000;936
09/11/20;09:00:00;77.2950000;77.3080000;76.8940000;77.1240000;1123
09/11/20;10:00:00;77.1170000;77.2977000;76.9900000;77.2810000;1170
09/11/20;11:00:00;77.2738000;77.2935100;76.6912000;76.9565000;171215
09/11/20;12:00:00;77.0012000;77.2620000;76.8216000;77.2000000;140935
09/11/20;13:00:00;77.1883000;77.2274000;76.8978000;77.0787000;94082
09/11/20;14:00:00;77.1225000;77.2390100;76.9397000;77.0775000;80657
09/11/20;15:00:00;77.0775000;77.2008100;76.6312000;76.6462000;82470
09/11/20;16:00:00;76.6825000;76.7385100;75.8958000;75.9400000;66785
09/11/20;17:00:00;75.9542100;76.2150000;75.7995000;76.1150000;53638
09/11/20;18:00:00;76.0967000;76.1551100;75.8592000;76.0660000;62043
09/11/20;19:00:00;76.0806000;76.1382100;75.6992000;75.9285000;62064
09/11/20;20:00:00;75.9400000;76.4803100;75.8946000;76.3946700;75161
09/11/20;21:00:00;76.3920000;76.4275000;76.1100000;76.2200000;89651
09/11/20;22:00:00;76.2089000;76.4325800;76.1701000;76.3549000;78251
09/11/20;23:00:00;76.3625000;76.3950000;76.2250000;76.2830000;81616
10/11/20;00:00:00;76.3038000;76.3618000;76.1805000;76.2822000;55174
10/11/20;01:00:00;76.2682000;76.3980000;76.1940000;76.2738000;1190
10/11/20;02:00:00;76.2721000;76.3035000;76.0000000;76.1030000;176
10/11/20;03:00:00;76.2714000;76.3236000;76.0560000;76.1090000;344
10/11/20;04:00:00;76.1930000;76.4759000;76.1120000;76.4193000;491
10/11/20;05:00:00;76.4194000;76.4320000;76.1090000;76.2977000;287
10/11/20;06:00:00;76.1710000;76.3560000;76.1190000;76.2260000;842
10/11/20;07:00:00;76.2910000;76.3669000;76.1960000;76.2040000;648
10/11/20;08:00:00;76.2510000;76.4590000;76.2040000;76.3680000;801
10/11/20;09:00:00;76.3320000;76.6650000;76.2670000;76.4210000;1003
10/11/20;10:00:00;76.4465000;76.6400000;76.4224000;76.5210000;1588
10/11/20;11:00:00;76.5656000;76.5877500;76.0694000;76.5211000;184759
10/11/20;12:00:00;76.4886000;76.5518100;76.2461000;76.2873000;151970
10/11/20;13:00:00;76.2869000;76.3902100;76.1733000;76.3296700;168673
10/11/20;14:00:00;76.2803000;76.4957100;76.2464000;76.4800000;175832
10/11/20;15:00:00;76.4335000;76.4966000;76.1409000;76.2303000;162689
10/11/20;16:00:00;76.2302000;76.4569100;76.1959000;76.3027100;166716
10/11/20;17:00:00;76.2527000;76.8107800;76.2296000;76.6050000;166325
10/11/20;18:00:00;76.6103900;76.8666000;76.5120000;76.6100000;130308
10/11/20;19:00:00;76.6100000;76.6747800;76.3436000;76.3904000;78915
10/11/20;20:00:00;76.3910000;76.7250000;76.3238000;76.6900900;128627
10/11/20;21:00:00;76.6879000;76.9285900;76.4699000;76.5479800;70538
10/11/20;22:00:00;76.5483800;76.6466800;76.4390000;76.5160000;40286
10/11/20;23:00:00;76.5160000;76.5327100;76.3397000;76.4900000;51078
11/11/20;00:00:00;76.4900000;76.5977000;76.4492000;76.4760000;24990
11/11/20;01:00:00;76.5141000;76.5659000;76.3420000;76.4050000;1122
11/11/20;02:00:00;76.4924000;76.7457000;76.3240000;76.3500000;225
11/11/20;03:00:00;76.3500000;76.5329000;76.3060000;76.4585000;586
11/11/20;04:00:00;76.4473000;76.5231000;76.3680000;76.3880000;221
11/11/20;05:00:00;76.3880000;76.4677000;76.3480000;76.4513000;377
11/11/20;06:00:00;76.3630000;76.4559000;76.3480000;76.3550000;140
11/11/20;07:00:00;76.4576000;76.4596000;76.2590000;76.3769000;464
11/11/20;08:00:00;76.3446000;76.4265000;76.3183000;76.3999000;76
11/11/20;09:00:00;76.3923000;76.4172000;76.2130000;76.3980000;95
11/11/20;10:00:00;76.3723000;76.6150000;76.3101000;76.4052000;411
11/11/20;11:00:00;76.4086000;76.5800000;76.0001000;76.3413500;101645
11/11/20;12:00:00;76.3361000;76.3805000;76.0709000;76.1505000;138780
11/11/20;13:00:00;76.1507000;76.1972800;75.9933000;76.1187000;92395
11/11/20;14:00:00;76.1381100;76.2363800;76.0285000;76.2175000;91390
11/11/20;15:00:00;76.2175000;76.3076900;76.0979000;76.2525000;122661
11/11/20;16:00:00;76.2500000;76.7441900;76.1918000;76.5100000;143499
11/11/20;17:00:00;76.5176000;76.7120900;76.4653000;76.5693000;142602
11/11/20;18:00:00;76.5707000;76.8321000;76.5635000;76.8225000;140877
11/11/20;19:00:00;76.7857000;77.1014600;76.7007000;77.0515100;96139
11/11/20;20:00:00;77.0319000;77.0592700;76.7512000;76.9375000;76050
11/11/20;21:00:00;76.9375000;76.9758000;76.7090000;76.8525000;30564
11/11/20;22:00:00;76.8425000;76.9650000;76.7698000;76.9575000;23382
11/11/20;23:00:00;76.9575000;77.1450000;76.8408000;77.0780000;29544
12/11/20;00:00:00;77.0750000;77.1781100;76.9730000;76.9820000;17732
12/11/20;01:00:00;76.9885000;77.0749000;76.8490000;77.0267000;290
12/11/20;02:00:00;77.0497000;77.2051000;76.6936000;77.0875000;45
12/11/20;03:00:00;76.8018000;77.0851000;76.6778000;77.0836000;128
12/11/20;04:00:00;76.8003000;77.0891000;76.7630000;77.0829000;22
12/11/20;05:00:00;77.0373000;77.0566000;76.6430000;76.9401000;129
12/11/20;06:00:00;76.6490000;76.9946000;76.6000000;76.9946000;646
12/11/20;07:00:00;76.8370000;76.9909000;76.6100000;76.9066000;1884
12/11/20;08:00:00;76.9063000;77.1619000;76.8985000;76.9133000;813
12/11/20;09:00:00;76.9095000;77.2219000;76.8020000;77.2219000;815
12/11/20;10:00:00;77.1260000;77.7130000;77.1200000;77.2910000;1326
12/11/20;11:00:00;77.2803000;77.4330000;77.0293000;77.1964000;115281
12/11/20;12:00:00;77.1964000;77.2055700;76.7774000;76.8698500;144618
12/11/20;13:00:00;76.8625000;77.0620000;76.7516000;76.8450000;120096
12/11/20;14:00:00;76.8003000;76.8483700;76.5745000;76.7681000;119572
12/11/20;15:00:00;76.8155800;77.1723700;76.6516000;77.1624700;104313
12/11/20;16:00:00;77.1525000;77.5464500;77.0331000;77.4042000;136565
12/11/20;17:00:00;77.4042000;77.4805700;77.0442000;77.1016000;114515
12/11/20;18:00:00;77.1011000;77.3240100;77.0230000;77.0937000;119458
12/11/20;19:00:00;77.1375000;77.1675000;76.8135000;76.9017100;105162
12/11/20;20:00:00;76.8908000;77.0673000;76.8132000;77.0490000;100979
12/11/20;21:00:00;77.0475000;77.2293100;76.9935000;77.1850000;45602
12/11/20;22:00:00;77.1750000;77.2772200;77.0922000;77.1031000;52304
12/11/20;23:00:00;77.1030000;77.3730000;77.0669000;77.2926000;47180
13/11/20;00:00:00;77.2926000;77.4045800;77.2180000;77.3310000;29397
13/11/20;01:00:00;77.3364000;77.4120000;77.0790000;77.2613000;921
13/11/20;02:00:00;77.2549000;77.3154000;76.8220000;77.1524000;71
13/11/20;03:00:00;76.8230000;77.2683000;76.8170000;77.1494000;100
13/11/20;04:00:00;77.1491000;77.2092000;76.8170000;77.1245000;80
13/11/20;05:00:00;77.1062000;77.2531000;76.8170000;77.1040000;60
13/11/20;06:00:00;77.2437000;77.2437000;76.8170000;77.1685000;295
13/11/20;07:00:00;77.1883000;77.3444000;76.8170000;76.8660000;310
13/11/20;08:00:00;77.2400000;77.3851000;76.8170000;77.3724000;410
13/11/20;09:00:00;77.3727000;77.4466000;77.1700000;77.4000000;542
13/11/20;10:00:00;77.4465000;77.4494000;77.2420000;77.2680000;1008
13/11/20;11:00:00;77.3084000;77.4478100;77.1680000;77.2275000;89760
13/11/20;12:00:00;77.2166000;77.3636100;77.0962000;77.2825000;104996
13/11/20;13:00:00;77.2894100;77.3212100;77.1375000;77.2300000;107429
13/11/20;14:00:00;77.2430000;77.5430100;77.1283000;77.4950000;110173
13/11/20;15:00:00;77.4950000;77.7028100;77.3986000;77.4292000;103311
13/11/20;16:00:00;77.4700000;77.6430800;77.4265000;77.5584000;85098
13/11/20;17:00:00;77.5585000;77.7500000;77.4472000;77.5134000;92434
13/11/20;18:00:00;77.5134000;77.6809800;77.4585000;77.5720000;71199
13/11/20;19:00:00;77.5800000;77.7049700;77.5247000;77.5577000;83603
13/11/20;20:00:00;77.5575000;77.6516100;77.5135000;77.5797000;60440
13/11/20;21:00:00;77.5343000;77.5825600;77.4399000;77.4670000;43736
13/11/20;22:00:00;77.4725000;77.4788000;77.2666000;77.3225000;40284
13/11/20;23:00:00;77.3322700;77.4508100;77.2812000;77.4175000;31826
14/11/20;00:00:00;77.4172000;77.4374000;77.2820000;77.3150000;22183
14/11/20;01:00:00;77.3364000;77.3716000;77.1026000;77.1636000;742
14/11/20;02:00:00;77.3506000;77.3811000;77.1826000;77.3811000;12
14/11/20;03:00:00;77.2700000;77.2700000;77.1510000;77.1510000;3
15/11/20;22:00:00;77.4150000;77.4150000;77.4150000;77.4150000;1
15/11/20;23:00:00;77.3179000;77.3650000;77.2509000;77.3650000;8
16/11/20;00:00:00;77.2936000;77.2936000;77.2610000;77.2841000;6
16/11/20;01:00:00;77.1900000;77.3650000;77.1420000;77.3050000;31
16/11/20;02:00:00;77.3275000;77.4743000;77.1900000;77.3587000;68
16/11/20;03:00:00;77.3290000;77.3912000;77.1900000;77.2932000;73
16/11/20;04:00:00;77.2240000;77.4700000;77.1940000;77.2370000;41
16/11/20;05:00:00;77.3259000;77.3900000;76.8550000;76.8720000;395
16/11/20;06:00:00;76.8730000;77.2909000;76.8300000;77.2707000;95
16/11/20;07:00:00;77.2443000;77.2642000;76.8180000;77.2531000;125
16/11/20;08:00:00;77.0360000;77.2534000;76.8330000;77.1239000;80
16/11/20;09:00:00;77.1234000;77.2531000;76.8720000;76.8760000;154
16/11/20;10:00:00;77.1451000;77.2600000;76.8760000;77.1200000;1155
16/11/20;11:00:00;77.1202000;77.1670000;76.8347000;76.9230100;52399
16/11/20;12:00:00;76.9250000;76.9252100;76.6785000;76.7928000;60720
16/11/20;13:00:00;76.8025000;76.9841100;76.7180000;76.8854000;41947
16/11/20;14:00:00;76.8866000;76.9466100;76.7401000;76.8175000;49250
16/11/20;15:00:00;76.8182000;76.8462000;76.3182000;76.4062000;46930
16/11/20;16:00:00;76.4150000;76.5874100;76.2874000;76.4025000;57118
16/11/20;17:00:00;76.4025000;76.6770000;76.3496000;76.6025000;47112
16/11/20;18:00:00;76.6025000;76.7688100;76.4410000;76.6701000;49008
16/11/20;19:00:00;76.6750000;76.6969000;76.3358000;76.3813000;34131
16/11/20;20:00:00;76.3950000;76.5578100;76.3100000;76.4231100;33310
16/11/20;21:00:00;76.4086000;76.4503000;76.2540000;76.3405000;25416
16/11/20;22:00:00;76.3375000;76.3749000;76.1855000;76.2508000;30581
16/11/20;23:00:00;76.2496000;76.3228100;76.1124000;76.2110600;24305
17/11/20;00:00:00;76.2150000;76.2746000;76.1150000;76.1770000;15899
17/11/20;01:00:00;76.1849000;76.2934000;76.0080000;76.1944000;1455
17/11/20;02:00:00;76.1748000;76.5230000;76.0130000;76.3158000;103
17/11/20;03:00:00;76.4125000;76.4775000;76.1655000;76.2318000;103
17/11/20;04:00:00;76.2345000;76.5190000;75.9990000;76.5190000;400
17/11/20;05:00:00;76.4750000;76.5924000;76.0640000;76.5924000;335
17/11/20;06:00:00;76.5911000;76.5922000;76.2490000;76.5293000;339
17/11/20;07:00:00;76.5296000;76.5387000;76.4370000;76.5286000;204
17/11/20;08:00:00;76.5289000;76.5980000;76.1390000;76.2731000;381
17/11/20;09:00:00;76.2711000;76.5375000;76.0490000;76.2230000;424
17/11/20;10:00:00;76.2990000;76.3719000;76.1750000;76.2980000;963
17/11/20;11:00:00;76.3308000;76.4047000;76.0974000;76.2780000;53271
17/11/20;12:00:00;76.2750000;76.5189100;76.0660000;76.4868000;53660
17/11/20;13:00:00;76.4754000;76.6426000;76.3510000;76.5727000;42818
17/11/20;14:00:00;76.5860000;76.6725000;76.4279000;76.4700000;35768
17/11/20;15:00:00;76.4700000;76.5220000;76.2904000;76.4232000;35196
17/11/20;16:00:00;76.4333000;76.4500000;76.1597000;76.2350000;46425
17/11/20;17:00:00;76.2367200;76.5534000;76.1673000;76.4250000;50121
17/11/20;18:00:00;76.4171000;76.5000000;76.2510000;76.3420000;39001
17/11/20;19:00:00;76.3364000;76.4276100;76.1865000;76.3108100;35080
17/11/20;20:00:00;76.2940000;76.3665800;76.1750000;76.3020000;30308
17/11/20;21:00:00;76.3030000;76.3168200;76.1520000;76.1983000;24379
17/11/20;22:00:00;76.1859000;76.2790000;76.1520000;76.2650000;16934
17/11/20;23:00:00;76.2575000;76.3004100;76.1180000;76.2300000;20342
18/11/20;00:00:00;76.2300000;76.3320000;76.1549000;76.2488000;13427
18/11/20;01:00:00;76.2070000;76.3520000;76.1050000;76.1050000;772
18/11/20;02:00:00;76.2171000;76.2905000;76.0000000;76.2392000;99
18/11/20;03:00:00;76.1780000;76.3075000;75.9790000;76.2471000;282
18/11/20;04:00:00;76.2040000;76.2715000;75.9900000;76.0630000;209
18/11/20;05:00:00;76.0630000;76.2791000;76.0200000;76.0550000;838
18/11/20;06:00:00;76.0950000;76.2731000;76.0370000;76.2299000;316
18/11/20;07:00:00;76.0470000;76.2447000;76.0200000;76.1010000;617
18/11/20;08:00:00;76.0570000;76.3100000;76.0200000;76.2282000;848
18/11/20;09:00:00;76.0710000;76.3552000;76.0220000;76.0610000;899
18/11/20;10:00:00;76.2425000;76.4350000;76.0350000;76.2308000;1248
18/11/20;11:00:00;76.2418600;76.3252000;75.8060000;75.9210500;66638
18/11/20;12:00:00;75.9177000;75.9794100;75.6088000;75.7908000;60977
18/11/20;13:00:00;75.7760000;75.8054100;75.5751000;75.6275000;52227
18/11/20;14:00:00;75.6275000;75.6959100;75.4678000;75.6137200;59694
18/11/20;15:00:00;75.6160000;75.8211100;75.5628000;75.7350000;43694
18/11/20;16:00:00;75.7350000;75.8826000;75.6481000;75.8300000;46504
18/11/20;17:00:00;75.8360000;76.0919100;75.7576000;75.9130000;48324
18/11/20;18:00:00;75.9309100;76.0653100;75.8426000;75.9969000;36862
18/11/20;19:00:00;76.0050000;76.0443100;75.8403000;75.9107900;28665
18/11/20;20:00:00;75.9060000;75.9330100;75.7812000;75.8650000;28855
18/11/20;21:00:00;75.8660000;75.9517000;75.7474000;75.9000000;20650
18/11/20;22:00:00;75.9054800;75.9288600;75.7599000;75.8855000;25686
18/11/20;23:00:00;75.8924500;75.9735000;75.8224000;75.9162000;22367
19/11/20;00:00:00;75.9014000;76.0513600;75.8749000;76.0130000;15760
19/11/20;01:00:00;76.0131000;76.0323000;75.8500000;75.8930000;1146
19/11/20;02:00:00;75.9377000;75.9835000;75.8050000;75.9450000;191
19/11/20;03:00:00;75.9148000;76.0194000;75.7740000;75.9258000;454
19/11/20;04:00:00;75.9436000;76.0304000;75.8120000;75.9120000;1634
19/11/20;05:00:00;75.9120000;76.0370000;75.9040000;75.9130000;887
19/11/20;06:00:00;75.9150000;75.9992000;75.8700000;75.8780000;2433
19/11/20;07:00:00;75.8790000;76.0124000;75.8720000;75.9730000;2170
19/11/20;08:00:00;76.0080000;76.0381000;75.9330000;75.9965000;870
19/11/20;09:00:00;76.0018000;76.0285000;75.8890000;75.9940000;1044
19/11/20;10:00:00;75.9732000;76.2399000;75.8910000;76.0360000;2022
19/11/20;11:00:00;76.0970000;76.3440000;76.0360000;76.3350000;61169
19/11/20;12:00:00;76.3227000;76.5328600;76.2240000;76.4580000;68098
19/11/20;13:00:00;76.4580000;76.5508000;76.2823000;76.5100000;60441
19/11/20;14:00:00;76.4982000;76.6112400;76.3545000;76.4495000;43138
19/11/20;15:00:00;76.4498000;76.4928000;76.2245000;76.3050000;40002
